@relation 'model-2018, 4, y 2018 class4 LJ-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_sava_sentjakob numeric
@attribute r_ljubljanica_moste numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute class4_callin_slo {1,2,3,4}

@data
0,0,0.012762,0.024542,0.515406,0.526699,0.486567,0.067568,0.93,0.692308,0,0,0,0.181818,0,0,0,0,0,0,2
0.166667,0,0.012152,0.028723,0.512605,0.526699,0.734328,0.067568,0.5,0.557692,0.133185,0,0,0.237762,0,0,0,0,0,0,2
0.333333,0,0.011423,0.024431,0.537815,0.609223,0.492537,0.040541,0.57,0.634615,0,0,0,0.531469,0,0,0,0,0,0,2
0.5,0,0.013559,0.01836,0.560224,0.628641,0.58209,0.081081,0.4,0.557692,0,0,0,0.615385,0,0,0,0,0,0,2
0.666667,0,0.009836,0.015362,0.557423,0.635922,0.552239,0.094595,0.53,0.557692,0,0,0,0.545455,0,0,0,0,0,0,2
0.833333,0.5,0.011592,0.014193,0.630252,0.616505,0.677612,0.040541,0.83,0.653846,0,0,0,0.265734,0,0,0,0,0,0,2
1,1,0.028968,0.213484,0.686275,0.633495,0.868657,0.040541,0.93,0.788462,0.296337,0,0,0.104895,0,0,0,0,0,0,1
0,0,0.036112,0.210636,0.683473,0.63835,0.895522,0,0.93,0.788462,0.00333,0,0,0.13986,0,0,0,0,0,0,2
0.166667,0,0.016345,0.171164,0.641457,0.67233,0.746269,0,0.63,0.730769,0.00222,0,0,0.356643,0,0,0,0,0,0,2
0.333333,0,0.01537,0.099001,0.638655,0.682039,0.725373,0.067568,0.43,0.615385,0,0,0,0.48951,0,0,0,0,0,0,1
0.5,0,0.010104,0.074411,0.613445,0.682039,0.614925,0.094595,0.37,0.653846,0,0,0,0.531469,0,0,0,0,0,0,2
0.666667,0,0.014271,0.055907,0.613445,0.677184,0.644776,0.013514,0.37,0.692308,0,0,0,0.440559,0,0,0,0,0,0,3
0.833333,0.5,0.007993,0.048074,0.605042,0.677184,0.629851,0.040541,0.37,0.653846,0,0,0,0.468531,0,0,0,0,0,0,3
1,1,0.005273,0.04219,0.593838,0.648058,0.6,0,0.43,0.653846,0,0,0,0.468531,0,0,0,0,0,0,1
0,0,0.00408,0.036108,0.563025,0.492718,0.632836,0.081081,1,0.846154,0,0,0,0,0,0,0,0,0,0,1
0.166667,0,0.006015,0.036411,0.596639,0.548544,0.659701,0.027027,0.93,0.769231,0.00111,0,0,0.034965,0,0,0,0,0,0,2
0.333333,0,0.004929,0.033385,0.663866,0.621359,0.785075,0.081081,0.9,0.711538,0,0,0,0.083916,0,0,0,0,0,0,2
0.5,0,0.005211,0.029108,0.669468,0.657767,0.8,0.013514,0.67,0.673077,0.00444,0,0,0.258741,0,0,0,0,0,0,2
0.666667,0,0.003709,0.026856,0.616246,0.652913,0.629851,0.067568,0.37,0.692308,0,0,0,0.447552,0,0,0,0,0,0,2
0.833333,0.5,0.001988,0.024609,0.607843,0.635922,0.626866,0.027027,0.57,0.711538,0,0,0,0.426573,0,0,0,0,0,0,4
1,1,0.004241,0.024465,0.439776,0.48301,0.656716,0.054054,0.57,0.826923,0,0,0,0.167832,0,0,0,0,0,0,1
0,0,0.004346,0.024763,0.492997,0.531553,0.650746,0.364865,0.33,0.519231,0.034406,0,0,0.461538,0,0,0,0,0,0,2
0.166667,0,0.004031,0.021857,0.515406,0.56068,0.471642,0.054054,0.47,0.576923,0,0,0,0.552448,0,0,0,0,0,0,2
0.333333,0,0.002123,0.021578,0.577031,0.720874,0.561194,0.202703,0.3,0.519231,0,0,0,0.615385,1,1,0,0,0,0,3
0.5,0,0.006628,0.019842,0.585434,0.580097,0.674627,0.391892,0.6,0.461538,0,0,0,0.391608,0,0,0,0,0,0,2
0.666667,0,0.010778,0.017162,0.582633,0.548544,0.570149,0.108108,0.97,0.692308,0,0,0,0.055944,0,0,0,0,0,0,2
0.833333,0.5,0.025897,0.016902,0.70028,0.635922,0.835821,0.216216,0.93,0.538462,0.079911,0,0,0.06993,1,0,0,0,0,0,2
1,1,0.090584,0.055055,0.641457,0.56068,0.859701,0.135135,1,0.923077,0.027747,0,0,0.006993,0,0,0,0,0,0,1
0,0,0.425195,0.228105,0.655462,0.59466,0.746269,0.162162,0.97,0.903846,0.36737,0,0,0,0,0,0,0,0,0,4
0.166667,0,1,0.761729,0.588235,0.599515,0.740299,0.351351,0.67,0.480769,0.36626,0,0,0.440559,1,1,0,0,0,0,4
0.333333,0,0.544561,0.685408,0.535014,0.529126,0.597015,0.162162,0.57,0.769231,0.074362,0,0,0.195804,0,0,0,0,0,0,1
0.5,0,0.325122,0.589987,0.504202,0.427184,0.60597,0.027027,1,0.942308,0.00111,0,0,0,0,0,0,0,0,0,1
0.666667,0,0.37059,0.654428,0.579832,0.487864,0.791045,0,1,0.961538,0.170921,0,0,0,0,0,0,0,0,0,3
0.833333,0.5,0.459332,0.722782,0.635854,0.550971,0.716418,0.081081,1,0.846154,0.174251,0,0,0,0,0,0,0,0,0,1
1,1,0.303554,0.650089,0.641457,0.56068,0.865672,0.054054,1,0.75,0.00111,0,0,0,0,0,0,0,0,0,1
0,0,0.229544,0.514316,0.605042,0.524272,0.791045,0.027027,1,0.807692,0,0,0,0,0,0,0,0,0,0,2
0.166667,0,0.173735,0.553282,0.605042,0.514563,0.779104,0,1,0.923077,0.058824,0,0,0,0,0,0,0,0,0,1
0.333333,0,0.175282,0.578719,0.577031,0.524272,0.835821,0.054054,0.93,0.865385,0.048835,0,0,0.041958,0,0,0,0,0,0,1
0.5,0,0.172625,0.502341,0.577031,0.57767,0.722388,0.067568,0.47,0.865385,0.012209,0,0,0.27972,0,0,0,0,0,0,1
0.666667,0,0.13599,0.476273,0.563025,0.495146,0.626866,0.148649,0.97,0.75,0,0,0,0.020979,0,0,0,0,0,0,1
0.833333,0.5,0.106221,0.444197,0.557423,0.512136,0.635821,0.216216,0.93,0.711538,0,0,0,0.174825,0,0,0,0,0,0,2
1,1,0.08831,0.408137,0.630252,0.563107,0.701493,0.216216,0.8,0.576923,0.00111,0,0,0.090909,0,0,0,0,0,0,1
0,0,0.077046,0.362656,0.652661,0.597087,0.865672,0.459459,0.47,0.557692,0,0,0,0.216783,1,0,0,0,0,0,1
0.166667,0,0.075475,0.315496,0.607843,0.548544,0.776119,0.337838,0.83,0.634615,0,0,0,0.013986,1,0,0,0,0,0,1
0.333333,0,0.071156,0.270935,0.495798,0.5,0.725373,0.216216,0.57,0.730769,0,0,0,0.104895,0,0,0,0,0,0,1
0.5,0,0.060826,0.23985,0.470588,0.456311,0.546269,0.148649,0.7,0.557692,0,0,0,0.244755,0,0,0,0,0,0,2
0.666667,0,0.062205,0.222909,0.42577,0.415049,0.441791,0.364865,0.43,0.403846,0,0,0,0.342657,0,0,0,0,0,0,2
0.833333,0.5,0.039006,0.202129,0.347339,0.368932,0.4,0.378378,0.2,0.230769,0,0,0,0.538462,0,0,0,0,0,0,2
1,1,0.036553,0.188653,0.313725,0.281553,0.340299,0.162162,1,0.365385,0,0,0,0,0,0,0,0,0,0,1
0,0,0.050614,0.164563,0.266106,0.240291,0.492537,0.162162,1,0.75,0.006659,0,0,0,0,0,0,0,0,0,1
0.166667,0,0.050016,0.166651,0.263305,0.216019,0.477612,0.162162,1,0.903846,0.076582,0.074074,0.090909,0,0,0,0,0,0,0,1
0.333333,0,0.04657,0.158824,0.319328,0.264563,0.516418,0.148649,1,0.865385,0.043285,0,0,0,0,0,0,0,0,0,1
0.5,0,0.044979,0.162283,0.355742,0.288835,0.573134,0,1,0.884615,0.009989,0,0,0,0,0,0,0,0,0,1
0.666667,0,0.047418,0.17625,0.392157,0.337379,0.608955,0.040541,1,0.826923,0.015538,0,0,0,0,0,0,0,0,0,1
0.833333,0.5,0.160762,0.214119,0.394958,0.322816,0.61194,0.040541,1,0.923077,0.00333,0,0,0,0,0,0,0,0,0,1
1,1,0.384468,0.65031,0.428571,0.359223,0.668657,0,1,0.923077,0.278579,0,0,0,0,0,0,0,0,0,1
0,0,0.304645,0.761012,0.420168,0.347087,0.647761,0.054054,1,0.865385,0.278579,0,0,0,0,0,0,0,0,0,1
0.166667,0,0.243748,0.701247,0.352941,0.330097,0.626866,0.27027,0.97,0.711538,0.024417,0,0,0,0,0,0,0,0,0,1
0.333333,0,0.172575,0.495658,0.263305,0.259709,0.456716,1,0.7,0.519231,0,0,0,0.272727,0,0,0,0,0,0,1
0.5,0,0.120194,0.375536,0.210084,0.223301,0.208955,0.162162,0.5,0.480769,0,0,0,0.524476,0,0,0,0,0,0,1
0.666667,0,0.09251,0.304772,0.210084,0.184466,0.420896,0.22973,0.9,0.461538,0,0,0,0,0,0,0,0,0,0,1
0.833333,0.5,0.084622,0.242433,0.246499,0.257282,0.358209,0.054054,0.7,0.557692,0,0,0,0.202797,0,0,0,0,0,0,2
1,1,0.06878,0.214884,0.361345,0.342233,0.343284,0.175676,0.87,0.711538,0.00111,0,0,0,0,0,0,0,0,0,4
0,0,0.068062,0.179305,0.445378,0.432039,0.58806,0.121622,0.9,0.730769,0.008879,0,0,0.027972,0,0,0,0,0,0,3
0.166667,0,0.060348,0.167676,0.467787,0.492718,0.567164,0.040541,0.3,0.673077,0,0,0,0.412587,0,0,0,0,0,0,1
0.333333,0,0.057321,0.142812,0.392157,0.34466,0.61194,0,0.9,0.5,0,0,0,0.027972,0,0,0,0,0,0,1
0.5,0,0.048811,0.139064,0.330532,0.293689,0.525373,0.108108,0.83,0.634615,0.00111,0,0,0.083916,0,0,0,0,0,0,1
0.666667,0,0.049216,0.12922,0.417367,0.393204,0.507463,0.243243,0.8,0.730769,0.013319,0,0,0.20979,1,0,0,0,0,0,2
0.833333,0.5,0.049671,0.166214,0.344538,0.381068,0.656716,0.22973,0.57,0.807692,0.069922,0,0,0.062937,1,0,0,0,0,0,2
1,1,0.046199,0.26329,0.291317,0.339806,0.426866,0.108108,0.83,0.903846,0.032186,0,0,0.181818,0,0,0,0,0,0,1
0,0,0.045538,0.273437,0.266106,0.26699,0.441791,0.135135,0.97,0.980769,0,0,0,0,0,0,0,0,0,0,1
0.166667,0,0.038433,0.225045,0.280112,0.368932,0.379104,0.202703,0.6,0.442308,0,0,0,0.426573,0,0,0,0,0,0,1
0.333333,0,0.039338,0.197872,0.204482,0.259709,0.223881,0.094595,0.37,0.634615,0,0,0,0.202797,0,0,0,0,0,0,1
0.5,0,0.035166,0.173541,0.212885,0.18932,0.202985,0.175676,0.93,0.75,0,0,0,0.034965,0,0,0,0,0,0,2
0.666667,0,0.035669,0.159122,0.232493,0.18932,0.450746,0.418919,1,0.615385,0.00222,0,0,0,0,0,0,0,0,0,1
0.833333,0.5,0.029408,0.146059,0.196078,0.211165,0.367164,0.148649,0.67,0.653846,0,0,0,0.426573,0,0,0,0,0,0,2
1,1,0.025995,0.131953,0.179272,0.182039,0.283582,0.108108,0.8,0.634615,0,0,0,0.265734,0,0,0,0,0,0,1
0,0,0.026873,0.121695,0.193277,0.199029,0.319403,0.054054,0.73,0.692308,0,0,0,0,0,0,0,0,0,0,1
0.166667,0,0.028071,0.111332,0.196078,0.17233,0.191045,0.040541,0.93,0.807692,0,0,0,0.006993,0,0,0,0,0,0,2
0.333333,0,0.022442,0.096244,0.2493,0.208738,0.322388,0.108108,1,0.730769,0,0,0,0,0,0,0,0,0,0,1
0.5,0,0.019678,0.092125,0.277311,0.223301,0.438806,0.027027,1,0.846154,0.00222,0,0,0,0,0,0,0,0,0,1
0.666667,0,0.021149,0.089306,0.347339,0.308252,0.486567,0.27027,0.97,0.826923,0.005549,0,0,0,0,0,0,0,0,0,2
