@relation 'en5_m03_DIEC_2013-16_Class4-class2_181p-numeric-Q2-weka.filters.unsupervised.attribute.Remove-R1-3,6-7,184-weka.filters.unsupervised.attribute.Remove-R3-7,9-13,15-80,97-176-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_sava_sentjakob numeric
@attribute r_ljubljanica_moste numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute class2_callin_slo {0,1}

@data
1,1,157,231,2.3,3.4,1.2,1.3,100,87,15.8,0,0,0,0,0,0,0,0,0,0
2,1,157,200,1.9,4.8,0,2.3,100,90,3.6,0,0,0,0,0,0,0,0,0,0
3,1,157,170,3.6,6.2,0.3,1.4,100,86,9,0,0,0,0,0,0,0,0,0,0
4,1,157,130,6.5,9,1.9,1,93,74,0.6,0,0,1,0,0,0,0,0,0,0
5,1,92,130,5.8,8,3.1,1,100,92,2,0,0,0,0,0,0,0,0,0,0
6,2,92,130,6.6,7.7,4.2,1.2,100,85,10.1,0,0,0,0,0,0,0,0,0,0
7,3,92,130,6.5,8.5,4.5,3.3,93,55,1,0,0,1.2,1,0,0,0,0,0,0
1,1,92,130,7.3,10,1.5,1.7,87,52,0,0,0,4,0,0,0,0,0,0,0
2,1,157,130,9.4,14,4.3,0.2,80,62,0.1,0,0,4.2,1,0,0,0,0,0,0
3,1,157,130,10.6,15.6,-0.2,2.4,23,62,0.5,0,0,11.1,0,0,0,0,0,0,0
4,1,157,130,11.6,17.1,1.7,3,83,60,0,0,0,5.9,1,0,0,0,0,0,0
5,1,200,130,11.5,12.7,8.5,1.1,97,91,0,0,0,0.3,0,0,1,0,0,0,0
6,2,244,130,11.8,17.3,5.4,1.3,57,73,20.7,0,0,7.1,0,0,1,0,0,0,0
7,3,200,130,15.9,21.6,-0.2,0.9,13,52,3.1,0,0,11.3,0,0,0,0,0,0,0
1,1,157,130,16.3,21.7,3.5,2,37,49,0,0,0,10.8,0,0,0,0,0,0,0
2,1,157,130,15.2,19.5,6,0.9,70,44,0,0,0,6.7,0,0,0,0,0,0,0
3,1,157,130,17.4,24,4.1,0.1,50,52,0,0,0,9.6,0,0,0,0,0,0,0
4,1,157,130,19.4,27,4.3,0.9,27,55,0,0,0,12.4,0,0,0,0,0,0,0
5,1,157,130,15.4,21,7.3,1.6,63,75,0,0,0,2.4,0,0,0,0,0,0,1
6,2,157,130,15.5,19.1,5.5,1.2,77,60,0,0,0,3.6,0,0,0,0,0,0,0
7,3,157,130,13.5,21,4,1.3,87,71,0,0,0,7.6,1,0,1,0,0,0,0
1,1,157,130,11.5,14,5.8,1.2,100,89,20.9,0,0,0,0,0,0,0,0,0,0
2,1,157,130,14.4,20.5,9.2,2.1,47,62,3.5,0,0,8.4,0,0,0,0,0,0,0
3,1,157,85,16.1,23.5,1.5,3,3,50,0.1,0,0,13.1,1,0,0,0,0,0,1
4,1,157,85,17.5,27.1,2.2,1.6,3,53,0,0,0,13.2,0,0,0,0,0,0,1
5,1,157,85,18.1,24.8,4.8,2.7,47,45,0,0,0,10.7,1,0,0,0,0,0,1
6,2,157,85,16.3,19.6,11.2,2.3,87,72,0,0,0,2.7,0,0,0,0,0,0,0
