@relation 'en5_m03_DIEC_2013-16_Class4-class2_181p-numeric-Q3-weka.filters.unsupervised.attribute.Remove-R1-3,6-7,184-weka.filters.unsupervised.attribute.Remove-R3-7,9-13,15-80,97-176-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_sava_sentjakob numeric
@attribute r_ljubljanica_moste numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute class2_callin_slo {0,1}

@data
0,0,0.044888,0.041284,0.541872,0.511785,0.619318,0.53125,0.23,0.272727,0.028788,0,0,0.695946,1,0,0,0,0,0,0
0.166667,0,0.044888,0.041284,0.650246,0.632997,0.448864,0.4375,0.13,0.272727,0,0,0,1,1,0,0,0,0,0,0
0.333333,0,0.064838,0.036697,0.669951,0.639731,0.522727,0.40625,0.53,0.254545,0,0,0,0.756757,1,1,0,0,0,0,0
0.5,0,0.064838,0.022936,0.655172,0.606061,0.573864,0.46875,0.5,0.418182,0,0,0,0.716216,0,0,0,0,0,0,0
0.666667,0,0.064838,0.022936,0.674877,0.643098,0.647727,0.5,0.57,0.4,0,0,0,0.574324,1,0,0,0,0,0,0
0.833333,0.5,0.044888,0.022936,0.64532,0.582492,0.596591,0.65625,0.43,0.472727,0,0,0,0.560811,1,0,0,0,0,0,1
1,1,0.044888,0.022936,0.665025,0.579125,0.767045,0.46875,0.67,0.527273,0.001515,0,0,0.412162,0,0,0,0,0,0,0
0,0,0.044888,0.022936,0.724138,0.62963,0.744318,0.5625,0.47,0.345455,0.009091,0,0,0.878378,0,0,0,0,0,0,0
0.166667,0,0.044888,0.022936,0.719212,0.62963,0.602273,0.53125,0.2,0.327273,0,0,0,0.891892,0,0,0,0,0,0,0
0.333333,0,0.044888,0.022936,0.655172,0.639731,0.6875,0.34375,0.3,0.163636,0,0,0,0.668919,0,0,0,0,0,0,1
0.5,0,0.044888,0.022936,0.551724,0.56229,0.755682,0.75,0.8,0.690909,0.028788,0,0,0.405405,1,0,1,0,0,0,0
0.666667,0,0.044888,0.022936,0.551724,0.484848,0.715909,0.53125,0.4,0.4,0.001515,0,0,0.736486,0,0,0,0,0,0,0
0.833333,0.5,0.044888,0.022936,0.591133,0.545455,0.551136,0.53125,0.57,0.4,0,0,0,0.472973,1,0,1,0,0,0,0
1,1,0.044888,0.022936,0.610837,0.589226,0.579545,0.53125,0.23,0.345455,0,0,0,0.885135,0,0,0,0,0,0,0
0,0,0.044888,0.022936,0.694581,0.6633,0.454545,0.53125,0.43,0.290909,0,0,0,0.804054,0,0,0,0,0,0,0
0.166667,0,0.044888,0.022936,0.610837,0.589226,0.465909,0.5,0.1,0.163636,0,0,0,0.885135,1,0,0,0,0,0,0
0.333333,0,0.044888,0.022936,0.669951,0.622896,0.431818,0.46875,0.03,0.218182,0,0,0,0.97973,1,0,0,0,0,0,0
0.5,0,0.044888,0.022936,0.689655,0.643098,0.443182,0.4375,0.27,0.309091,0,0,0,0.945946,0,0,0,0,0,0,0
0.666667,0,0.044888,0.022936,0.724138,0.690236,0.755682,0.34375,0.37,0.272727,0,0,0,0.858108,0,0,0,0,0,0,1
0.833333,0.5,0.044888,0.022936,0.793103,0.713805,0.545455,0.46875,0.2,0.272727,0,0,0,0.871622,0,0,0,0,0,0,1
1,1,0.044888,0.022936,0.714286,0.639731,0.863636,0.5,0.27,0.327273,0.077273,0,0,0.844595,0,0,0,0,0,0,1
0,0,0.044888,0.022936,0.738916,0.690236,0.511364,0.40625,0.03,0.2,0,0,0,0.97973,0,0,0,0,0,0,1
0.166667,0,0.044888,0.022936,0.694581,0.760943,0.545455,0.59375,0.33,0.381818,0,0,0,0.743243,1,0,1,0,0,0,0
0.333333,0,0.044888,0.022936,0.551724,0.659933,0.590909,0.40625,0.7,0.890909,0.004545,0,0,0.195946,0,0,1,0,0,0,1
