@relation 'model-2018, 4, y 2018 class2 SLO-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_mura_gradgona numeric
@attribute r_drava_borlformin numeric
@attribute r_dravinja_videm numeric
@attribute r_savinja_velikosirje numeric
@attribute r_sava_radovljica numeric
@attribute r_sava_sentjakob numeric
@attribute r_sava_hrastnik numeric
@attribute r_sava_catez numeric
@attribute r_sora_suha numeric
@attribute r_krka_podbocje numeric
@attribute r_kolpa_radenci numeric
@attribute r_ljubljanica_moste numeric
@attribute r_soca_solkan numeric
@attribute r_vipava_dolenje numeric
@attribute r_idrijca_podroteja numeric
@attribute r_reka_cmlin numeric
@attribute accidents numeric
@attribute accidents_people numeric
@attribute s_br_temp_avg numeric
@attribute s_br_temp_max numeric
@attribute s_br_wind_speed numeric
@attribute s_br_cloudiness numeric
@attribute s_br_humidity numeric
@attribute s_br_rainfall numeric
@attribute s_br_snow_high numeric
@attribute s_br_snow_new numeric
@attribute s_br_wind_strong numeric
@attribute s_br_wind_storm numeric
@attribute s_br_thunderstorm numeric
@attribute s_br_freezing_rain numeric
@attribute s_br_hail numeric
@attribute s_br_frost numeric
@attribute s_ce_temp_avg numeric
@attribute s_ce_temp_max numeric
@attribute s_ce_temp_min numeric
@attribute s_ce_wind_speed numeric
@attribute s_ce_cloudiness numeric
@attribute s_ce_humidity numeric
@attribute s_ce_rainfall numeric
@attribute s_ce_snow_high numeric
@attribute s_ce_snow_new numeric
@attribute s_ce_sunshine_duration numeric
@attribute s_ce_wind_strong numeric
@attribute s_ce_wind_storm numeric
@attribute s_ce_thunderstorm numeric
@attribute s_ce_freezing_rain numeric
@attribute s_ce_hail numeric
@attribute s_ce_frost numeric
@attribute s_kp_temp_avg numeric
@attribute s_kp_temp_max numeric
@attribute s_kp_temp_min numeric
@attribute s_kp_wind_speed numeric
@attribute s_kp_cloudiness numeric
@attribute s_kp_humidity numeric
@attribute s_kp_rainfall numeric
@attribute s_kp_snow_high numeric
@attribute s_kp_snow_new numeric
@attribute s_kp_sunshine_duration numeric
@attribute s_kp_wind_strong numeric
@attribute s_kp_wind_storm numeric
@attribute s_kp_thunderstorm numeric
@attribute s_kp_freezing_rain numeric
@attribute s_kp_hail numeric
@attribute s_kp_frost numeric
@attribute s_kr_temp_avg numeric
@attribute s_kr_temp_max numeric
@attribute s_kr_wind_speed numeric
@attribute s_kr_cloudiness numeric
@attribute s_kr_humidity numeric
@attribute s_kr_rainfall numeric
@attribute s_kr_snow_high numeric
@attribute s_kr_snow_new numeric
@attribute s_kr_wind_strong numeric
@attribute s_kr_wind_storm numeric
@attribute s_kr_thunderstorm numeric
@attribute s_kr_freezing_rain numeric
@attribute s_kr_hail numeric
@attribute s_kr_frost numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute s_mb_temp_avg numeric
@attribute s_mb_temp_max numeric
@attribute s_mb_temp_min numeric
@attribute s_mb_wind_speed numeric
@attribute s_mb_cloudiness numeric
@attribute s_mb_humidity numeric
@attribute s_mb_rainfall numeric
@attribute s_mb_snow_high numeric
@attribute s_mb_snow_new numeric
@attribute s_mb_sunshine_duration numeric
@attribute s_mb_wind_strong numeric
@attribute s_mb_wind_storm numeric
@attribute s_mb_thunderstorm numeric
@attribute s_mb_freezing_rain numeric
@attribute s_mb_hail numeric
@attribute s_mb_frost numeric
@attribute s_ms_temp_avg numeric
@attribute s_ms_temp_max numeric
@attribute s_ms_temp_min numeric
@attribute s_ms_wind_speed numeric
@attribute s_ms_cloudiness numeric
@attribute s_ms_humidity numeric
@attribute s_ms_rainfall numeric
@attribute s_ms_snow_high numeric
@attribute s_ms_snow_new numeric
@attribute s_ms_sunshine_duration numeric
@attribute s_ms_wind_strong numeric
@attribute s_ms_wind_storm numeric
@attribute s_ms_thunderstorm numeric
@attribute s_ms_freezing_rain numeric
@attribute s_ms_hail numeric
@attribute s_ms_frost numeric
@attribute s_ng_temp_avg numeric
@attribute s_ng_temp_max numeric
@attribute s_ng_temp_min numeric
@attribute s_ng_wind_speed numeric
@attribute s_ng_cloudiness numeric
@attribute s_ng_humidity numeric
@attribute s_ng_rainfall numeric
@attribute s_ng_snow_high numeric
@attribute s_ng_snow_new numeric
@attribute s_ng_sunshine_duration numeric
@attribute s_ng_wind_strong numeric
@attribute s_ng_wind_storm numeric
@attribute s_ng_thunderstorm numeric
@attribute s_ng_freezing_rain numeric
@attribute s_ng_hail numeric
@attribute s_ng_frost numeric
@attribute s_nm_temp_avg numeric
@attribute s_nm_temp_max numeric
@attribute s_nm_temp_min numeric
@attribute s_nm_wind_speed numeric
@attribute s_nm_cloudiness numeric
@attribute s_nm_humidity numeric
@attribute s_nm_rainfall numeric
@attribute s_nm_snow_high numeric
@attribute s_nm_snow_new numeric
@attribute s_nm_sunshine_duration numeric
@attribute s_nm_wind_strong numeric
@attribute s_nm_wind_storm numeric
@attribute s_nm_thunderstorm numeric
@attribute s_nm_freezing_rain numeric
@attribute s_nm_hail numeric
@attribute s_nm_frost numeric
@attribute s_po_temp_avg numeric
@attribute s_po_temp_max numeric
@attribute s_po_temp_min numeric
@attribute s_po_wind_speed numeric
@attribute s_po_cloudiness numeric
@attribute s_po_humidity numeric
@attribute s_po_rainfall numeric
@attribute s_po_snow_high numeric
@attribute s_po_snow_new numeric
@attribute s_po_sunshine_duration numeric
@attribute s_po_wind_strong numeric
@attribute s_po_wind_storm numeric
@attribute s_po_thunderstorm numeric
@attribute s_po_freezing_rain numeric
@attribute s_po_hail numeric
@attribute s_po_frost numeric
@attribute class2_callin_slo {0,1}

@data
1,1,88.645,180.125,3.023,12.738,20.483,38.117,64.512,103.132,5.621,14.978,11.596,11.761,29.115,1.854,2.006,2.109,59,28,10.5,16.6,1.4,67,80,0,0,0,0,0,0,0,0,0,10.1,17,1.3,0.8,57,82,0,0,0,4.4,0,0,0,0,0,0,13.3,18.4,5.8,4.3,80,74,0,0,0,1.9,1,0,1,0,0,0,9.1,14.8,1.1,77,86,0,0,0,0,0,0,0,0,0,10.4,15.1,0.3,0.5,93,83,0,0,0,2.6,0,0,0,0,0,0,10.9,17.3,-1,1.3,57,75,0,0,0,6.3,0,0,0,0,0,0,11.1,17.8,-1.8,0.4,90,73,0,0,0,7.3,0,0,0,0,0,0,11.5,16.7,2.6,2.7,90,83,0,0,0,1.9,0,0,0,0,0,0,11.1,15.2,4,1.2,20,80,0,0,0,5.9,0,0,0,0,0,0,8.4,13.7,-0.5,1.9,73,85,0,0,0,3,0,0,0,0,0,0,0
2,1,92.21,221,3.494,15.206,22.238,37.683,70.625,108.737,6.058,16.975,13.685,12.63,39.59,1.886,2.007,1.206,41,17,9.8,15,1.3,53,83,11.5,0,0,0,0,0,0,0,0,8.8,15.6,8.9,0.7,60,81,11.1,0,0,4.5,0,0,0,0,0,0,13.6,20.1,11.9,4.2,30,53,13.6,0,0,9.3,1,0,0,0,0,0,8.4,14.7,1.6,80,85,3.6,0,0,0,0,0,0,0,0,10.3,15.1,8.6,0.5,50,76,12,0,0,3.4,0,0,0,0,0,0,9.8,14.1,8.5,1.6,60,78,5.1,0,0,3.6,0,0,0,0,0,0,9.2,15.2,8.1,1.6,67,79,1.9,0,0,3.4,0,0,0,0,0,0,14,18.5,10.4,4,33,53,12.1,0,0,8.5,1,0,0,0,0,0,10,11,4.3,0.2,20,88,18.2,0,0,2.1,0,0,0,0,0,0,9.3,14.8,6.9,3.3,33,71,9.4,0,0,8.5,1,0,0,0,0,0,0
3,1,88.967,129.833,3.361,12.628,22.336,37.164,63.626,100.894,5.402,17.402,16.787,11.738,24.032,1.691,1.91,0.82,65,29,9.5,18.4,0.9,60,85,0,0,0,0,0,0,0,0,0,9.7,19.9,1.4,0.7,50,78,0,0,0,9.2,0,0,0,0,0,0,12.6,20.1,5,3.6,37,70,0,0,0,9.9,0,0,0,0,0,0,8.6,18.2,1.2,40,79,0,0,0,0,0,0,0,0,0,11.2,18.5,0.5,0.3,57,80,0,0,0,7.6,0,0,0,0,0,0,10.8,18.5,0.3,2.3,50,75,0,0,0,8.9,0,0,0,0,0,0,11.4,19.3,0.2,1,7,75,0,0,0,8,0,0,0,0,0,0,12.7,24.1,3.1,1.3,0,69,0,0,0,10.2,0,0,0,0,0,0,10,19.2,2.6,1.2,33,81,0,0,0,9.4,0,0,0,0,0,0,11.2,19.8,2.5,2.7,50,74,0,0,0,9.5,0,0,0,0,0,0,0
4,1,89.053,183.167,2.959,10.856,21.261,38.684,63.704,85.395,5.149,17.314,16.407,10.476,29.344,1.614,1.868,0.632,42,14,10.2,18.8,1.7,37,80,0,0,0,0,0,0,0,0,0,9.9,19.5,3.9,1.2,7,81,0,0,0,8.7,0,0,0,0,0,0,15,24.8,4.6,3,3,63,0,0,0,10.5,0,0,0,0,0,0,9,18.5,0.6,20,81,0,0,0,0,0,0,0,0,0,12,19.3,3.5,0.6,40,76,0,0,0,8.8,0,0,0,0,0,0,11.5,18.6,2.5,1.7,7,75,0,0,0,10,0,0,0,0,0,0,9.9,19.4,1.5,0.8,0,79,0,0,0,9.6,0,0,0,0,0,0,17.2,22.1,4.7,3.9,0,53,0,0,0,10.6,1,0,0,0,0,0,10.4,18.3,3.4,1.5,37,81,0,0,0,8.5,0,0,0,0,0,0,11.8,18.6,5.6,3.4,3,75,0,0,0,9.4,0,0,0,0,0,0,0
5,1,88.649,162.833,2.839,10.507,21.362,36.034,63.178,83.504,4.948,16.325,13.766,9.853,29.612,1.546,1.808,0.617,67,28,10.7,18.9,2.1,37,76,0,0,0,0,0,0,0,0,0,9.9,20.1,3.6,1.1,7,79,0,0,0,8.3,0,0,0,0,0,0,16.7,25,6,2.5,40,65,0,0,0,10.2,0,0,0,0,0,0,8.9,19.3,0.9,13,82,0,0,0,0,0,0,0,0,0,11.9,19.6,2.5,0.7,53,76,0,0,0,7.8,0,0,0,0,0,0,11.1,19.2,0.7,1.5,7,72,0,0,0,9.3,0,0,0,0,0,0,9.3,20,-0.3,1.1,13,77,0,0,0,9.3,0,0,0,0,0,0,16.8,23.7,6.1,2.7,33,54,0,0,0,10.3,1,0,0,0,0,0,11.1,18.5,3.2,1.1,67,80,0,0,0,8.6,0,0,0,0,0,0,12.7,18,6.2,4.1,43,73,0,0,0,9.8,0,0,0,0,0,0,0
6,2,85.555,144.292,2.808,10.447,20.192,37.284,57.875,107.646,5.34,15.145,12.287,9.61,30.832,1.662,1.839,0.813,38,14,13.7,18.4,1,67,86,0,0,0,0,0,0,0,0,0,13.9,20.5,4.9,1.3,73,84,0,0,0,3.8,0,0,0,0,0,0,18,21.5,15,2.1,97,87,0,0,0,0,0,0,0,0,0,0,13.5,18.7,1.3,93,86,0,0,0,0,0,0,0,0,0,14.5,18.8,6.7,0.3,83,81,0,0,0,3.8,0,0,0,0,0,0,14.3,21.1,2.8,2.1,73,79,0,0,0,7,0,0,0,0,0,0,15.3,23,2.4,1.6,47,77,0,0,0,8.9,0,0,0,0,0,0,16.9,19.6,13,1.2,97,82,0,0,0,0.5,0,0,0,0,0,0,13.5,19,5.8,1.2,40,86,0,0,0,3.5,0,0,0,0,0,0,13.3,18.1,7.5,1,100,87,0,0,0,1.7,0,0,0,0,0,0,0
7,3,81.644,90.333,2.808,11.174,23.702,49.651,90.08,96.259,19.724,14.609,11.849,51.032,48.595,16.855,17.2,25.819,36,26,15.5,18,0.4,93,94,1.1,0,0,0,0,0,0,0,0,15.5,18.8,11,?,87,90,0.7,0,0,0.4,0,0,0,0,0,0,18,21.6,15.6,1.7,87,90,25.4,0,0,2.3,0,0,0,0,0,0,15.1,18.8,1,90,92,21.1,0,0,0,0,0,0,0,0,16.5,19.5,13.1,0.3,93,88,26.7,0,0,1.5,0,0,0,0,0,0,15.3,19.8,9.6,1.3,87,89,0.8,0,0,0.6,0,0,0,0,0,0,15.6,20.1,7.9,0.6,100,89,0.1,0,0,0.6,0,0,0,0,0,0,17.3,21.2,13.6,1,97,89,10.8,0,0,1.3,0,0,0,0,0,0,15,18.1,10.6,0.8,97,93,0.3,0,0,0.5,0,0,0,0,0,0,14.1,19,12.2,1.4,100,90,60.5,0,0,1.7,0,0,1,0,0,0,0
1,1,104.881,203.792,6.664,13.797,30.178,54.735,122.471,216.103,10.707,16.07,25.201,50.44,47.616,16.793,5.385,14.962,55,24,15.2,20,1.7,67,90,2.1,0,0,0,0,0,0,0,0,14.4,19.8,12.9,1.2,63,89,4.9,0,0,0.2,0,0,0,0,0,0,17.4,23.8,15.6,2.7,83,89,0,0,0,2,0,0,0,0,0,0,15.1,20.2,1.3,90,90,0.2,0,0,0,0,0,0,0,0,16.4,19.7,14,0,93,88,0.3,0,0,2,0,0,0,0,0,0,14.5,18.9,13.4,0.7,63,89,14.8,0,0,0.3,0,0,0,0,0,0,14.7,21,12,1.2,57,85,0.3,0,0,2.5,0,0,0,0,0,0,17.9,24.2,14.1,1.4,93,81,0.9,0,0,4,0,0,0,0,0,0,15.8,19.9,13.4,1,100,91,3.8,0,0,1.7,0,0,0,0,0,0,15.3,19.1,11.4,2,77,88,0.1,0,0,3,0,0,0,0,0,0,0
2,1,96.496,202.5,5.238,13.085,22.347,40.667,105.948,134.141,8.082,33.821,41.673,42.236,37.496,5.404,3.376,7.774,52,23,15.3,22.2,0.6,37,87,0,0,0,0,0,0,0,0,0,14.3,21.5,10.5,0.9,27,87,0.2,0,0,7.1,0,0,0,0,0,0,17.5,24.9,9.4,3.3,3,79,0,0,0,9.6,0,0,0,0,0,0,13.6,21.1,0.7,30,88,3.3,0,0,0,0,0,0,0,0,14.9,21.1,9,0,63,85,0.2,0,0,5.1,0,0,0,0,0,0,13.7,20.9,7.6,0.9,27,84,0,0,0,6.9,0,0,0,0,0,0,15.2,24.4,5,0.8,3,84,0,0,0,8.5,0,0,0,0,0,0,16,24.2,9.5,2.2,0,79,0,0,0,9.7,0,0,0,0,0,0,15.3,20.6,12.6,1.1,50,88,0.2,0,0,6.7,0,0,0,0,0,0,15.5,19.7,12.3,2.8,50,83,0.8,0,0,7.8,0,0,0,0,0,0,0
3,1,89.566,149.958,3.837,12.205,19.945,39.973,86.073,125.198,7.075,34.191,31.22,27.237,33.409,3.625,2.692,5.225,59,23,13.8,22.1,0.9,37,83,0,0,0,0,0,0,0,0,0,12.9,21.6,8.8,1.2,23,82,0,0,0,6.6,0,0,0,0,0,0,17,25.8,10.6,3,0,69,0,0,0,10.2,0,0,0,0,0,0,12.3,20.8,2.1,27,85,0,0,0,0,0,0,0,0,0,14.8,21.5,8.3,0.5,43,79,0,0,0,7,0,0,0,0,0,0,13.3,21.9,7.8,1.4,23,79,0,0,0,8.5,0,0,0,0,0,0,13.8,22.6,5.4,0.7,30,80,0,0,0,8.4,0,0,0,0,0,0,19.8,24.5,11,3.7,0,56,0,0,0,10.2,1,0,0,0,0,0,14,20.9,10.3,1.2,33,86,0.1,0,0,5.7,0,0,0,0,0,0,14.7,20.6,10.8,3.4,20,77,0,0,0,8.2,0,0,0,0,0,0,0
