@relation 'model-2018, 4, y 2018 class2 SLO-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_mura_gradgona numeric
@attribute r_drava_borlformin numeric
@attribute r_dravinja_videm numeric
@attribute r_savinja_velikosirje numeric
@attribute r_sava_radovljica numeric
@attribute r_sava_sentjakob numeric
@attribute r_sava_hrastnik numeric
@attribute r_sava_catez numeric
@attribute r_sora_suha numeric
@attribute r_krka_podbocje numeric
@attribute r_kolpa_radenci numeric
@attribute r_ljubljanica_moste numeric
@attribute r_soca_solkan numeric
@attribute r_vipava_dolenje numeric
@attribute r_idrijca_podroteja numeric
@attribute r_reka_cmlin numeric
@attribute accidents numeric
@attribute accidents_people numeric
@attribute s_br_temp_avg numeric
@attribute s_br_temp_max numeric
@attribute s_br_wind_speed numeric
@attribute s_br_cloudiness numeric
@attribute s_br_humidity numeric
@attribute s_br_rainfall numeric
@attribute s_br_snow_high numeric
@attribute s_br_snow_new numeric
@attribute s_br_wind_strong numeric
@attribute s_br_wind_storm numeric
@attribute s_br_thunderstorm numeric
@attribute s_br_freezing_rain numeric
@attribute s_br_hail numeric
@attribute s_br_frost numeric
@attribute s_ce_temp_avg numeric
@attribute s_ce_temp_max numeric
@attribute s_ce_temp_min numeric
@attribute s_ce_wind_speed numeric
@attribute s_ce_cloudiness numeric
@attribute s_ce_humidity numeric
@attribute s_ce_rainfall numeric
@attribute s_ce_snow_high numeric
@attribute s_ce_snow_new numeric
@attribute s_ce_sunshine_duration numeric
@attribute s_ce_wind_strong numeric
@attribute s_ce_wind_storm numeric
@attribute s_ce_thunderstorm numeric
@attribute s_ce_freezing_rain numeric
@attribute s_ce_hail numeric
@attribute s_ce_frost numeric
@attribute s_kp_temp_avg numeric
@attribute s_kp_temp_max numeric
@attribute s_kp_temp_min numeric
@attribute s_kp_wind_speed numeric
@attribute s_kp_cloudiness numeric
@attribute s_kp_humidity numeric
@attribute s_kp_rainfall numeric
@attribute s_kp_snow_high numeric
@attribute s_kp_snow_new numeric
@attribute s_kp_sunshine_duration numeric
@attribute s_kp_wind_strong numeric
@attribute s_kp_wind_storm numeric
@attribute s_kp_thunderstorm numeric
@attribute s_kp_freezing_rain numeric
@attribute s_kp_hail numeric
@attribute s_kp_frost numeric
@attribute s_kr_temp_avg numeric
@attribute s_kr_temp_max numeric
@attribute s_kr_wind_speed numeric
@attribute s_kr_cloudiness numeric
@attribute s_kr_humidity numeric
@attribute s_kr_rainfall numeric
@attribute s_kr_snow_high numeric
@attribute s_kr_snow_new numeric
@attribute s_kr_wind_strong numeric
@attribute s_kr_wind_storm numeric
@attribute s_kr_thunderstorm numeric
@attribute s_kr_freezing_rain numeric
@attribute s_kr_hail numeric
@attribute s_kr_frost numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute s_mb_temp_avg numeric
@attribute s_mb_temp_max numeric
@attribute s_mb_temp_min numeric
@attribute s_mb_wind_speed numeric
@attribute s_mb_cloudiness numeric
@attribute s_mb_humidity numeric
@attribute s_mb_rainfall numeric
@attribute s_mb_snow_high numeric
@attribute s_mb_snow_new numeric
@attribute s_mb_sunshine_duration numeric
@attribute s_mb_wind_strong numeric
@attribute s_mb_wind_storm numeric
@attribute s_mb_thunderstorm numeric
@attribute s_mb_freezing_rain numeric
@attribute s_mb_hail numeric
@attribute s_mb_frost numeric
@attribute s_ms_temp_avg numeric
@attribute s_ms_temp_max numeric
@attribute s_ms_temp_min numeric
@attribute s_ms_wind_speed numeric
@attribute s_ms_cloudiness numeric
@attribute s_ms_humidity numeric
@attribute s_ms_rainfall numeric
@attribute s_ms_snow_high numeric
@attribute s_ms_snow_new numeric
@attribute s_ms_sunshine_duration numeric
@attribute s_ms_wind_strong numeric
@attribute s_ms_wind_storm numeric
@attribute s_ms_thunderstorm numeric
@attribute s_ms_freezing_rain numeric
@attribute s_ms_hail numeric
@attribute s_ms_frost numeric
@attribute s_ng_temp_avg numeric
@attribute s_ng_temp_max numeric
@attribute s_ng_temp_min numeric
@attribute s_ng_wind_speed numeric
@attribute s_ng_cloudiness numeric
@attribute s_ng_humidity numeric
@attribute s_ng_rainfall numeric
@attribute s_ng_snow_high numeric
@attribute s_ng_snow_new numeric
@attribute s_ng_sunshine_duration numeric
@attribute s_ng_wind_strong numeric
@attribute s_ng_wind_storm numeric
@attribute s_ng_thunderstorm numeric
@attribute s_ng_freezing_rain numeric
@attribute s_ng_hail numeric
@attribute s_ng_frost numeric
@attribute s_nm_temp_avg numeric
@attribute s_nm_temp_max numeric
@attribute s_nm_temp_min numeric
@attribute s_nm_wind_speed numeric
@attribute s_nm_cloudiness numeric
@attribute s_nm_humidity numeric
@attribute s_nm_rainfall numeric
@attribute s_nm_snow_high numeric
@attribute s_nm_snow_new numeric
@attribute s_nm_sunshine_duration numeric
@attribute s_nm_wind_strong numeric
@attribute s_nm_wind_storm numeric
@attribute s_nm_thunderstorm numeric
@attribute s_nm_freezing_rain numeric
@attribute s_nm_hail numeric
@attribute s_nm_frost numeric
@attribute s_po_temp_avg numeric
@attribute s_po_temp_max numeric
@attribute s_po_temp_min numeric
@attribute s_po_wind_speed numeric
@attribute s_po_cloudiness numeric
@attribute s_po_humidity numeric
@attribute s_po_rainfall numeric
@attribute s_po_snow_high numeric
@attribute s_po_snow_new numeric
@attribute s_po_sunshine_duration numeric
@attribute s_po_wind_strong numeric
@attribute s_po_wind_storm numeric
@attribute s_po_thunderstorm numeric
@attribute s_po_freezing_rain numeric
@attribute s_po_hail numeric
@attribute s_po_frost numeric
@attribute class2_callin_slo {0,1}

@data
7,3,174.845,201.458,5.948,16.907,30.176,51.046,84.722,132.73,5.641,23.504,17.237,14.992,23.01,3.255,2.465,1.24,43,31,18.5,22.1,1.1,73,60,14.8,0,0,0,0,0,0,0,0,18.2,22.1,14.9,1.4,57,60,1.4,0,0,3,0,0,0,0,0,0,23.1,27.8,17.1,3.1,43,55,0.5,0,0,3.9,0,0,1,0,0,0,17.8,20.8,2.2,87,62,1.1,0,0,0,0,0,0,0,0,18.6,21.7,15.4,1,80,55,0.1,0,0,3.3,0,0,0,0,0,0,17.5,21.7,11.4,1,57,50,0.3,0,0,7.4,0,0,0,0,0,0,16.5,22.6,9.5,1.3,57,60,0,0,0,12,0,0,0,0,0,0,22,25.4,18.6,4.8,77,46,0,0,0,4.9,1,0,0,0,0,0,17.8,22.6,13.8,0.7,70,66,24.5,0,0,5.3,0,0,0,0,0,0,16.5,21.5,10.8,3.6,87,63,1.9,0,0,3.9,1,0,0,0,0,0,0
1,1,159.13,257.917,4.226,14.42,35.83,50.448,81.963,135.882,5.442,21.309,16.144,14.479,42.336,2.986,2.384,1.263,45,21,21.1,25,1.7,83,63,0,0,0,0,0,0,0,0,0,19.5,24.3,12.3,1.5,87,70,0,0,0,4.5,0,0,0,0,0,0,22.2,26.4,18.1,2.3,63,67,0,0,0,6.1,0,0,0,0,0,0,18.3,22.1,0.5,83,74,0,0,0,0,0,0,0,0,0,20.8,23.6,15.5,0.4,80,67,0,0,0,1.8,0,0,0,0,0,0,19.4,24.1,10.2,2.3,87,65,0,0,0,4.1,0,0,0,0,0,0,19.2,23.3,8.6,1.9,67,62,0,0,0,6.7,0,0,0,0,0,0,22.5,27.7,19.7,2.1,93,60,0,0,0,2.7,0,0,0,0,0,0,20.3,24,14.5,0.9,93,74,0,0,0,4.7,0,0,0,0,0,0,19.5,23.1,14,1.4,100,71,0,0,0,6.1,0,0,0,0,0,0,0
2,1,152.689,319.125,3.932,13.061,31.132,49.729,82.275,125.888,5.337,19.545,14.883,14.895,38.438,2.814,2.625,1.168,47,23,23.7,27.5,2.3,70,65,0,0,0,0,0,0,0,0,0,21.3,27.5,18.1,2.1,70,70,0,0,0,5.8,0,0,1,0,0,0,23.6,28.1,17,2.5,47,74,0,0,0,8.8,0,0,0,0,0,0,20.9,27.2,2.1,83,71,0,0,0,0,0,1,0,0,0,20.7,27.2,16.8,0.7,77,80,0,0,0,3.8,0,0,1,0,0,0,22,26.4,16.5,1.8,70,66,0,0,0,5.4,0,0,0,0,0,0,21.4,26.6,16.6,1.8,60,68,0,0,0,7.6,0,0,0,0,0,0,24.9,30.2,19.2,1.5,93,65,0,0,0,5.5,0,0,0,0,0,0,22.6,26.8,18.5,1.4,80,76,0,0,0,4.4,0,0,1,0,0,0,19.4,26,17.3,1.8,97,80,0,0,0,8.8,0,0,1,0,0,0,0
3,1,150.082,286.25,6.464,18.329,30.599,50.183,108.039,188.938,6.417,53.075,14.965,30.797,64.224,5.112,10.878,2.174,49,19,22.1,27.9,1.7,53,81,72.4,0,0,0,0,1,0,0,0,20.9,28.2,17,1,57,80,13.3,0,0,8.2,0,0,1,0,0,0,24.8,30,18.2,1.9,27,69,0,0,0,10.2,0,0,0,0,0,0,20.4,25.9,1.1,43,82,6.2,0,0,0,0,1,0,0,0,22.3,28.2,16.2,0.2,50,77,30.8,0,0,5.8,0,0,0,0,0,0,22,27.6,16.8,2.1,57,74,12.3,0,0,9.9,0,0,0,0,0,0,20.7,26.9,17.3,2.1,37,80,4.9,0,0,10.7,0,0,0,0,0,0,23.3,31,16.8,1.4,33,71,1.1,0,0,9.9,0,0,0,0,0,0,22.2,27.4,17.7,0.9,63,80,38.8,0,0,9.8,0,0,1,0,0,0,20.5,27.1,15.6,1.8,53,76,14.6,0,0,10.2,0,0,0,0,0,0,0
4,1,145.86,309,5.141,15.902,35.306,49.467,92.918,209.07,5.458,53.029,14.197,19.602,52.312,4.151,3.993,2.391,59,34,21.9,30.2,0.7,30,74,0,0,0,0,0,1,0,0,0,21.9,29.8,14.6,1.9,60,72,0,0,0,10.1,1,1,1,0,0,0,25.7,29.7,16.9,2.8,43,69,0,0,0,12.8,1,0,0,0,0,0,21.5,29.5,1.8,50,72,0,0,0,0,0,0,0,0,0,24.1,30.3,14,1,40,67,0,0,0,7.8,0,0,0,0,0,0,22.6,30.1,13.4,2.7,60,66,0,0,0,10,1,0,1,0,0,0,21.5,29.6,12.3,1.4,30,75,0,0,0,11.1,1,0,1,0,0,0,23.9,30.7,16,2.1,60,68,0.8,0,0,8.3,1,0,1,0,0,0,21.6,30.5,15.1,1.4,63,78,0,0,0,9.7,1,0,1,0,0,0,20.7,27.4,13,2.5,90,80,0,0,0,12.8,0,0,0,0,0,0,0
5,1,182.84,284.25,6.281,18.467,30.847,48.419,92.334,168.787,5.169,38.509,14.47,20.616,36.397,6.418,3.784,13.302,61,28,20.1,23.5,1.8,63,80,3,0,0,1,0,0,0,0,0,19.4,23.9,16.5,1.4,97,82,0,0,0,1.7,0,0,0,0,0,0,22.2,28.6,15.2,2.9,43,77,12.7,0,0,11.8,0,0,1,0,0,0,19.5,24.3,1.6,90,84,0,0,0,0,0,0,0,0,0,21.1,24.6,15.6,0.5,73,75,1.4,0,0,2.3,0,0,0,0,0,0,18.7,22.3,16.7,2.9,97,86,0.2,0,0,0.2,0,0,0,0,0,0,18.8,20.9,16.4,2.6,93,94,13.2,0,0,0.4,0,0,0,0,0,0,21.7,28.9,15.6,1.1,77,76,4.5,0,0,5.9,0,0,1,0,0,0,19.6,23.9,16.1,1,63,87,6.2,0,0,3.7,0,0,0,0,0,0,19.5,25,12.7,3,77,80,32.5,0,0,11.8,0,0,1,0,0,0,0
6,2,178.381,345.417,6.206,14.683,31.478,46.567,86.561,172.787,4.882,33.705,14.606,19.688,32.622,4.405,3.148,4.077,51,21,22.3,26.6,1.7,57,69,2.9,0,0,0,0,0,0,0,0,20.3,28.1,16.9,1.1,47,66,0.2,0,0,9.6,0,0,0,0,0,0,23.7,28.6,15.7,3.3,37,68,0,0,0,11.8,0,0,0,0,0,0,20.3,28.1,1.4,57,72,0,0,0,0,0,0,0,0,0,22.8,28.4,15.7,0.6,50,64,0,0,0,11.1,0,0,0,0,0,0,20.4,26.8,15.5,3.6,47,62,13.6,0,0,11.2,0,0,0,0,0,0,21,27.1,16.3,2.6,20,61,9.2,0,0,11.9,0,0,0,0,0,0,23.8,30.1,15.9,1.7,33,70,17.3,0,0,10.1,0,0,0,0,0,0,20.9,26.3,16.6,1.2,50,77,0.4,0,0,11.1,1,0,0,0,0,0,19.9,27.1,13,1.7,40,72,0,0,0,11.8,0,0,0,0,0,0,0
7,3,155.799,250.75,4.444,13.543,32.027,45.408,85.252,132.443,4.864,27.372,14.965,17.939,30.411,3.656,2.748,2.74,40,25,20.7,27.1,1.5,47,64,0,0,0,0,0,0,0,0,0,17.8,26.7,10.9,2,57,76,0,0,0,7.6,0,0,1,0,0,0,20.9,28.7,14.4,2.3,37,66,0,0,0,9.7,0,0,0,0,0,0,18.9,25.5,1.8,63,70,0,0,0,0,0,1,0,0,0,20.2,27.1,11.3,0.9,67,68,0,0,0,9.6,0,0,0,0,0,0,20.8,26.1,9.3,1.3,57,58,0,0,0,10.7,0,0,0,0,0,0,20.9,26.8,10.1,1.9,60,65,0,0,0,11.4,0,0,0,0,0,0,20.6,28.8,14.3,1.6,33,75,0,0,0,9.6,0,0,1,0,0,0,20,26.2,12.9,1.4,60,72,0.8,0,0,9.2,1,0,1,0,0,0,17.6,25.2,10,1.4,70,79,0,0,0,9.7,0,0,1,0,0,0,0
1,1,142.563,231.125,4.003,13.813,31.756,47.005,80.753,124.929,4.703,25.091,13.659,16.959,31.814,3.654,2.646,3.485,53,17,20.4,27.8,2.1,23,66,0,0,0,0,0,0,0,0,0,18.9,27.1,12.5,1.1,27,71,5.7,0,0,9,0,0,0,0,0,0,22.6,28.6,14.5,3.4,47,65,0.8,0,0,10.8,0,0,0,0,0,0,18.7,26.6,1.8,70,74,3.9,0,0,0,0,0,0,0,0,21.9,27.6,14.3,1.1,57,59,2,0,0,9.2,0,0,0,0,0,0,20.7,26.7,11.1,3.6,27,59,0,0,0,13,0,0,0,0,0,0,21.1,27.8,11,2.2,3,64,0,0,0,12,0,0,0,0,0,0,22.3,28.9,15.6,1.7,90,70,2.8,0,0,8.4,0,0,0,0,0,0,20,27.1,12.3,0.9,27,73,6.8,0,0,10.6,0,0,0,0,0,0,18.9,26.1,13.3,1.2,60,72,5.4,0,0,10.8,0,0,0,0,0,0,0
2,1,135.998,264.125,3.793,11.165,30.631,45.727,78.677,130.097,4.513,22.19,12.755,13.952,34.961,3.226,2.535,2.047,42,20,21.7,29.1,1.3,27,65,0,0,0,0,0,0,0,0,0,20.3,28.4,11.7,1.5,63,72,0,0,0,8.5,0,0,0,0,0,0,24,29.4,15.2,2.4,50,60,0,0,0,11.5,0,0,0,0,0,0,20.3,26.7,2.6,67,71,0,0,0,0,0,1,0,0,0,22.4,28.7,11.4,0.5,63,64,0,0,0,9.1,0,0,0,0,0,0,21.9,28,10.3,3.4,63,63,0,0,0,7.1,0,0,0,0,0,0,22.2,27.9,11.4,2.5,37,63,0,0,0,10,0,0,0,0,0,0,24.3,29.6,14.7,2.9,10,61,0,0,0,10.2,0,0,0,0,0,0,21.5,29.6,12.2,1.4,57,70,0,0,0,10,0,0,0,0,0,0,19.5,26.6,10.4,2,57,75,0,0,0,11.5,0,0,0,0,0,0,0
