@relation 'en5_m03_DIEC_2013-16_Class4-class2_181p-numeric-Q2-weka.filters.unsupervised.attribute.Remove-R1-3,6-7,184-weka.filters.unsupervised.attribute.Remove-R177-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_mura_gradgona numeric
@attribute r_drava_borlformin numeric
@attribute r_dravinja_videm numeric
@attribute r_savinja_velikosirje numeric
@attribute r_sava_radovljica numeric
@attribute r_sava_sentjakob numeric
@attribute r_sava_hrastnik numeric
@attribute r_sava_catez numeric
@attribute r_sora_suha numeric
@attribute r_krka_podbocje numeric
@attribute r_kolpa_radenci numeric
@attribute r_ljubljanica_moste numeric
@attribute r_soca_solkan numeric
@attribute r_vipava_dolenje numeric
@attribute r_idrijca_podroteja numeric
@attribute r_reka_cmlin numeric
@attribute accidents numeric
@attribute accidents_people numeric
@attribute s_br_temp_avg numeric
@attribute s_br_temp_max numeric
@attribute s_br_wind_speed numeric
@attribute s_br_cloudiness numeric
@attribute s_br_humidity numeric
@attribute s_br_rainfall numeric
@attribute s_br_snow_high numeric
@attribute s_br_snow_new numeric
@attribute s_br_wind_strong numeric
@attribute s_br_wind_storm numeric
@attribute s_br_thunderstorm numeric
@attribute s_br_freezing_rain numeric
@attribute s_br_hail numeric
@attribute s_br_frost numeric
@attribute s_ce_temp_avg numeric
@attribute s_ce_temp_max numeric
@attribute s_ce_temp_min numeric
@attribute s_ce_wind_speed numeric
@attribute s_ce_cloudiness numeric
@attribute s_ce_humidity numeric
@attribute s_ce_rainfall numeric
@attribute s_ce_snow_high numeric
@attribute s_ce_snow_new numeric
@attribute s_ce_sunshine_duration numeric
@attribute s_ce_wind_strong numeric
@attribute s_ce_wind_storm numeric
@attribute s_ce_thunderstorm numeric
@attribute s_ce_freezing_rain numeric
@attribute s_ce_hail numeric
@attribute s_ce_frost numeric
@attribute s_kp_temp_avg numeric
@attribute s_kp_temp_max numeric
@attribute s_kp_temp_min numeric
@attribute s_kp_wind_speed numeric
@attribute s_kp_cloudiness numeric
@attribute s_kp_humidity numeric
@attribute s_kp_rainfall numeric
@attribute s_kp_snow_high numeric
@attribute s_kp_snow_new numeric
@attribute s_kp_sunshine_duration numeric
@attribute s_kp_wind_strong numeric
@attribute s_kp_wind_storm numeric
@attribute s_kp_thunderstorm numeric
@attribute s_kp_freezing_rain numeric
@attribute s_kp_hail numeric
@attribute s_kp_frost numeric
@attribute s_kr_temp_avg numeric
@attribute s_kr_temp_max numeric
@attribute s_kr_wind_speed numeric
@attribute s_kr_cloudiness numeric
@attribute s_kr_humidity numeric
@attribute s_kr_rainfall numeric
@attribute s_kr_snow_high numeric
@attribute s_kr_snow_new numeric
@attribute s_kr_wind_strong numeric
@attribute s_kr_wind_storm numeric
@attribute s_kr_thunderstorm numeric
@attribute s_kr_freezing_rain numeric
@attribute s_kr_hail numeric
@attribute s_kr_frost numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute s_mb_temp_avg numeric
@attribute s_mb_temp_max numeric
@attribute s_mb_temp_min numeric
@attribute s_mb_wind_speed numeric
@attribute s_mb_cloudiness numeric
@attribute s_mb_humidity numeric
@attribute s_mb_rainfall numeric
@attribute s_mb_snow_high numeric
@attribute s_mb_snow_new numeric
@attribute s_mb_sunshine_duration numeric
@attribute s_mb_wind_strong numeric
@attribute s_mb_wind_storm numeric
@attribute s_mb_thunderstorm numeric
@attribute s_mb_freezing_rain numeric
@attribute s_mb_hail numeric
@attribute s_mb_frost numeric
@attribute s_ms_temp_avg numeric
@attribute s_ms_temp_max numeric
@attribute s_ms_temp_min numeric
@attribute s_ms_wind_speed numeric
@attribute s_ms_cloudiness numeric
@attribute s_ms_humidity numeric
@attribute s_ms_rainfall numeric
@attribute s_ms_snow_high numeric
@attribute s_ms_snow_new numeric
@attribute s_ms_sunshine_duration numeric
@attribute s_ms_wind_strong numeric
@attribute s_ms_wind_storm numeric
@attribute s_ms_thunderstorm numeric
@attribute s_ms_freezing_rain numeric
@attribute s_ms_hail numeric
@attribute s_ms_frost numeric
@attribute s_ng_temp_avg numeric
@attribute s_ng_temp_max numeric
@attribute s_ng_temp_min numeric
@attribute s_ng_wind_speed numeric
@attribute s_ng_cloudiness numeric
@attribute s_ng_humidity numeric
@attribute s_ng_rainfall numeric
@attribute s_ng_snow_high numeric
@attribute s_ng_snow_new numeric
@attribute s_ng_sunshine_duration numeric
@attribute s_ng_wind_strong numeric
@attribute s_ng_wind_storm numeric
@attribute s_ng_thunderstorm numeric
@attribute s_ng_freezing_rain numeric
@attribute s_ng_hail numeric
@attribute s_ng_frost numeric
@attribute s_nm_temp_avg numeric
@attribute s_nm_temp_max numeric
@attribute s_nm_temp_min numeric
@attribute s_nm_wind_speed numeric
@attribute s_nm_cloudiness numeric
@attribute s_nm_humidity numeric
@attribute s_nm_rainfall numeric
@attribute s_nm_snow_high numeric
@attribute s_nm_snow_new numeric
@attribute s_nm_sunshine_duration numeric
@attribute s_nm_wind_strong numeric
@attribute s_nm_wind_storm numeric
@attribute s_nm_thunderstorm numeric
@attribute s_nm_freezing_rain numeric
@attribute s_nm_hail numeric
@attribute s_nm_frost numeric
@attribute s_po_temp_avg numeric
@attribute s_po_temp_max numeric
@attribute s_po_temp_min numeric
@attribute s_po_wind_speed numeric
@attribute s_po_cloudiness numeric
@attribute s_po_humidity numeric
@attribute s_po_rainfall numeric
@attribute s_po_snow_high numeric
@attribute s_po_snow_new numeric
@attribute s_po_sunshine_duration numeric
@attribute s_po_wind_strong numeric
@attribute s_po_wind_storm numeric
@attribute s_po_thunderstorm numeric
@attribute s_po_freezing_rain numeric
@attribute s_po_hail numeric
@attribute s_po_frost numeric
@attribute class2_callin_slo {0,1}

@data
1,1,310,697,70,209,83,157,594,1079,294,300,253,231,300,63,19,60,48,87,3,4.6,3,97,85,6.3,0,0,0,0,0,0,0,0,1.8,3,0.4,1.7,100,92,10.8,0,0,0,0,0,0,0,0,0,7.9,11.2,6,2.4,93,75,17,0,0,0.7,0,0,0,0,0,0,1.3,2.8,1.3,100,91,14.7,0,0,0,0,0,0,0,0,2.3,3.4,1.2,1.3,100,87,15.8,0,0,0,0,0,0,0,0,0,1.7,3.5,-0.2,1.8,100,87,4,0,0,0,0,0,0,0,0,0,2.6,4.6,-1.4,1.2,100,83,4.8,0,0,0,0,0,0,0,0,0,7,10,4.8,3.5,77,60,5.5,0,0,3.8,0,0,0,0,0,0,2.5,3.7,0.9,1.1,100,91,5.9,0,0,0,0,0,0,0,0,0,1,2.2,0,3.5,100,83,9.3,0,0,0,1,0,0,0,0,0,0
2,1,310,697,60,180,83,157,500,900,200,300,200,200,300,50,19,50,48,88,1,3.2,0.3,100,98,2.9,0,0,0,0,0,0,0,0,0.9,2.9,-0.1,1.6,100,97,3.2,1,1,0,0,0,0,0,0,0,7.8,10.9,3.7,4.5,87,62,1.5,0,0,0,1,0,0,0,0,0,1,3.4,0.3,100,94,1.8,0,0,0,0,0,0,0,0,1.9,4.8,0,2.3,100,90,3.6,0,0,0,0,0,0,0,0,0,0.9,2,-0.4,4.6,100,95,2.7,1,1,0,0,0,0,0,0,0,1.5,3,0.2,2.8,40,94,2.1,0,0,0,0,0,0,0,0,0,7.5,9.6,4.6,4.9,90,59,0,0,0,0.6,1,0,0,0,0,0,0.4,2.8,-0.4,0.4,100,99,3.7,2,2,0,0,0,0,0,0,0,0.8,2.4,-0.5,5.2,100,88,1.3,2,2,0.1,1,0,0,0,0,0,0
3,1,310,500,50,130,83,157,450,800,100,300,150,170,250,40,19,40,48,88,3,4.8,1.4,100,91,15,2,2,0,0,0,0,0,0,2.9,5.2,0.1,1.8,100,90,11.5,0,0,0,0,0,0,0,0,0,10,13.4,5.2,3,90,53,0.4,0,0,0.1,1,0,0,0,0,0,2.8,5.7,0.5,97,87,16.6,5,5,0,0,0,0,0,0,3.6,6.2,0.3,1.4,100,86,9,0,0,0,0,0,0,0,0,0,2,3.3,0.2,1.9,100,91,16.5,0,0,0,0,0,0,0,0,0,2.1,3.7,-0.1,1.2,100,87,15.2,0,0,0,0,0,0,0,0,0,8.4,13.2,4.6,2.8,93,64,0.7,0,0,1.7,0,0,0,0,0,0,2.4,3.7,-0.3,1.1,100,97,18.5,6,4,0,0,0,0,0,0,0,3.1,6.5,-0.5,4.2,87,80,5.8,5,4,1.9,0,0,0,0,0,0,0
4,1,310,348,26,79,83,157,347,516,38,141,99,130,171,25,19,15,48,88,6.7,11,1.1,80,74,0.2,0,0,0,0,0,0,0,0,5.6,9.7,1,0.7,83,80,0.1,0,0,2,0,0,0,0,0,0,10,13.4,1.4,2.2,60,68,0,0,0,4.8,0,0,0,0,0,0,4.3,7.9,1,87,88,0.4,0,0,0,0,0,0,0,0,6.5,9,1.9,1,93,74,0.6,0,0,1,0,0,0,0,0,0,5,9.7,-3,1.8,83,82,1.2,0,0,0.9,0,0,0,0,0,0,5.6,9.4,-0.6,1,93,79,0.4,0,0,3,0,0,0,0,0,0,9.3,13.6,5.4,0.8,93,76,0,0,0,1.1,0,0,0,0,0,0,5.5,10.2,-3,0.3,87,81,0.1,2,0,1.9,0,0,0,0,0,0,6,10.6,-0.4,1.4,93,70,0,0,0,3.7,0,0,0,0,0,0,0
5,1,310,348,26,79,26,92,347,516,38,141,99,130,171,25,19,15,53,98,5.8,8.5,0.3,100,98,1.2,0,0,0,0,0,0,0,0,5.2,6.3,1.2,1.5,100,95,1.2,0,0,0,0,0,0,0,0,0,10,11.1,6,2.3,100,81,0.5,0,0,0,0,0,0,0,0,0,5.1,6.9,0.6,100,95,3.3,0,0,0,0,0,0,0,0,5.8,8,3.1,1,100,92,2,0,0,0,0,0,0,0,0,0,4.9,5.9,1.2,2.6,100,93,0.8,0,0,0,0,0,0,0,0,0,5.3,6.8,1.1,1.1,100,93,0.4,0,0,0,0,0,0,0,0,0,9.1,10.3,7,2.4,100,77,1.3,0,0,0,1,0,0,0,0,0,5.1,6.3,1.1,0.9,100,99,1,0,0,0,0,0,0,0,0,0,3.9,6.1,2.4,2.5,100,90,0.9,0,0,0,1,0,0,0,0,0,0
6,2,310,348,26,79,26,92,347,516,38,141,99,130,56,25,19,15,43,78,6.5,7.8,2.5,100,87,13,0,0,0,0,0,0,0,0,6.3,7.6,4.5,2.6,100,86,6.4,0,0,0,0,0,0,0,0,0,10,14.1,8.7,1.1,63,78,24.1,0,0,0.4,0,0,0,0,0,0,5.5,7.1,1.3,100,90,4.6,0,0,0,0,0,0,0,0,6.6,7.7,4.2,1.2,100,85,10.1,0,0,0,0,0,0,0,0,0,5.1,6.7,3.9,2.1,100,89,6.4,0,0,0,0,0,0,0,0,0,5.9,7.7,3.6,1,100,80,4.3,0,0,0,0,0,0,0,0,0,9.7,13.8,6.3,2.9,37,71,10.2,0,0,4.5,0,0,0,0,0,0,5.7,6.5,4.3,0.2,100,97,14.3,0,0,0,0,0,0,0,0,0,4.6,6.4,2.4,3.5,97,85,10,0,0,0.2,0,0,0,0,0,0,0
7,3,310,348,26,79,26,92,347,516,38,141,99,130,56,25,19,15,32,58,6.4,9.4,4.2,97,65,0.4,0,0,0,0,0,0,0,0,5.7,7.6,3.9,4,100,57,0.1,0,0,0,0,0,0,0,0,0,9.1,13.5,-0.9,4.8,7,55,0.1,0,0,11.8,1,1,0,0,0,0,5.2,7.8,4.5,93,68,0.6,0,0,0,0,0,0,0,0,6.5,8.5,4.5,3.3,93,55,1,0,0,1.2,1,0,0,0,0,0,5,8.2,3.1,3.8,97,67,0.4,0,0,0.4,1,0,0,0,0,0,4.9,7.9,3.1,3.6,93,67,0,0,0,0.5,0,0,0,0,0,0,9.2,12.3,6.1,5.2,3,48,0.1,0,0,11.3,1,0,0,0,0,0,5.7,7.9,3.4,2,100,60,0.8,0,0,0.2,0,0,0,0,0,0,4.3,6.5,2.5,3.8,60,59,0.1,0,0,1.7,1,0,0,0,0,0,0
1,1,310,348,26,79,26,92,347,516,38,141,99,130,56,25,19,15,48,88,6.5,10.9,1.3,57,61,0,0,0,0,0,0,0,0,0,6.7,11,-0.2,1.2,80,56,0,0,0,7.3,0,0,0,0,0,0,8.4,12.7,-1.3,2.3,67,59,0,0,0,8.4,0,0,0,0,0,0,5.2,9,0.6,93,68,0,0,0,0,0,0,0,0,0,7.3,10,1.5,1.7,87,52,0,0,0,4,0,0,0,0,0,0,6.4,10.2,-0.8,1.8,77,59,0,0,0,8,0,0,0,0,0,0,6,10.3,-4.6,1.5,40,66,0,0,0,9.8,0,0,0,0,0,0,9.1,13.3,-1.3,1.2,63,54,0,0,0,9.3,0,0,0,0,0,0,6.5,11.1,-2.5,0.9,73,64,0,0,0,8.1,0,0,0,0,0,0,5.2,10,-1.6,1.7,73,56,0,0,0,9.2,0,0,0,0,0,0,0
2,1,181,67,26,79,83,157,347,516,38,141,99,130,56,25,19,15,48,88,8.5,14.5,2,77,71,0.7,0,0,0,0,0,0,0,0,10.2,14.3,2.2,3.9,87,56,0,0,0,5.3,1,0,0,0,0,0,10,13,6.1,1.7,93,80,4.1,0,0,3.6,0,0,0,0,0,0,8.1,13.2,2.3,83,72,0,0,0,0,0,0,0,0,0,9.4,14,4.3,0.2,80,62,0.1,0,0,4.2,1,0,0,0,0,0,9.4,14.7,0.3,3.4,70,63,0,0,0,4.7,1,0,0,0,0,0,9.7,15.2,-2,2.4,47,65,0,0,0,6.8,1,0,0,0,0,0,9.1,13.1,5.3,1.6,93,82,1.7,0,0,2.5,0,0,0,0,0,0,9.7,13.9,2.5,0.9,70,68,0.7,0,0,2.9,0,0,0,0,0,0,6.9,11.5,2.4,2.9,90,77,4.3,0,0,1.8,0,0,0,0,0,0,0
3,1,181,67,26,49,83,157,347,516,38,141,99,130,56,25,19,15,48,88,10.1,18.5,2.1,23,76,7.2,0,0,0,0,0,0,0,0,9.3,18.6,-0.1,2,30,67,0.1,0,0,9.7,0,0,0,0,0,0,9.3,15.1,4.4,2.5,50,86,19.6,0,0,6.4,0,0,0,0,0,0,8.1,16,2,30,74,0,0,0,0,0,0,0,0,0,10.6,15.6,-0.2,2.4,23,62,0.5,0,0,11.1,0,0,0,0,0,0,7.1,16.3,1.5,2.7,47,80,0,0,0,7.1,1,0,0,0,0,0,10.1,17.1,4.1,2,70,70,0,0,0,6,1,0,0,0,0,0,9.1,14.9,3.5,0.6,60,82,2.8,0,0,4,0,0,0,0,0,0,10.7,17.9,3,1.6,33,66,6.8,0,0,10.3,0,0,0,0,0,0,6.9,12.5,2.7,1.3,50,77,16.7,0,0,5.4,0,0,0,0,0,0,0
