@relation 'model-2018, 4, y 2018 class2 LJ-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_sava_sentjakob numeric
@attribute r_ljubljanica_moste numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute class2_callin_slo {0,1}

@data
1,1,0.156304,0.07236,0.513369,0.341837,0.888298,0.47619,0.793814,0.046512,0.00111,0,0,0.230769,0,0,0,0,0,0,0
0,0,0.152058,0.067905,0.631016,0.438776,0.893617,0.190476,0.793814,0.325581,0,0,0,0.125874,0,0,0,0,0,0,0
0.166667,0,0.146952,0.071518,0.625668,0.622449,0.962766,0.333333,0.762887,0.627907,0,0,0,0.265734,0,0,1,0,0,0,0
0.333333,0,0.150176,0.209621,0.71123,0.673469,0.930851,0.095238,0.484536,0.55814,0.341842,0,0,0.405594,0,0,0,0,0,0,0
0.5,0,0.145092,0.112396,0.807487,0.780612,0.81383,0.47619,0.381443,0.325581,0,0,0,0.545455,0,0,0,0,0,0,0
0.666667,0,0.13765,0.121203,0.647059,0.489796,0.898936,0.238095,0.721649,0.511628,0.015538,0,0,0.160839,0,0,0,0,0,0,0
0.833333,0.5,0.124499,0.113143,0.737968,0.683673,0.904255,0.285714,0.484536,0.255814,0,0,0,0.776224,0,0,0,0,0,0,0
1,1,0.116269,0.097954,0.59893,0.617347,0.670213,0.428571,0.659794,0.348837,0,0,0,0.671329,0,0,0,0,0,0,0
0,0,0.12761,0.089443,0.68984,0.642857,0.829787,0.52381,0.556701,0.139535,0.022198,0,0,0.643357,0,0,0,0,0,0,0
0.166667,0,0.118535,0.063328,0.716578,0.69898,0.675532,0.238095,0.618557,0.255814,0,0,0,0.636364,0,0,0,0,0,0,0
0.333333,0,0.173012,0.244802,0.417112,0.352041,0.893617,0.571429,1,0.976744,0.258602,0,0,0,0,0,0,0,0,0,0
0.5,0,0.405963,0.500417,0.566845,0.489796,0.819149,0,0.865979,0.674419,0.412875,0,0,0.188811,0,0,0,0,0,0,0
0.666667,0,0.123129,0.460772,0.68984,0.617347,0.920213,0.142857,0.484536,0.511628,0.123196,0,0,0.573427,0,0,0,0,0,0,0
0.833333,0.5,0.120807,0.322095,0.727273,0.790816,0.760638,0.142857,0.690722,0.395349,0,0,0,0.797203,0,0,0,0,0,0,0
1,1,0.131714,0.234363,0.59893,0.505102,0.968085,0.190476,0.587629,0.72093,0.016648,0,0,0.272727,0,0,0,0,0,0,0
0,0,0.103736,0.158277,0.647059,0.622449,0.845745,0.571429,0.824742,0.418605,0.043285,0,0,0.356643,0,0,0,0,0,0,0
0.166667,0,0.131764,0.096964,0.73262,0.739796,0.787234,0.666667,0.247423,0.139535,0,0,0,0.909091,0,0,0,0,0,0,0
0.333333,0,0.154671,0.087828,0.780749,0.816327,0.702128,0.285714,0.14433,0.162791,0,0,0,0.902098,0,0,0,0,0,0,0
