@relation 'model-2018, 4, y 2018 class2 LJ-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_sava_sentjakob numeric
@attribute r_ljubljanica_moste numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute class2_callin_slo {0,1}

@data
0,0,0.010796,0.013844,0.645161,0.646018,0.419492,0.067568,0.922222,0.615385,0,0,0,0.295455,0,0,0,0,0,0,0
0.166667,0,0.010185,0.019437,0.639785,0.646018,0.771186,0.067568,0.444444,0.435897,0.362538,0,0,0.386364,0,0,0,0,0,0,0
0.333333,0,0.009454,0.013696,0.688172,0.79646,0.427966,0.040541,0.522222,0.538462,0,0,0,0.863636,0,0,0,0,0,0,0
0.5,0,0.011594,0.005574,0.731183,0.831858,0.555085,0.081081,0.333333,0.435897,0,0,0,1,0,0,0,0,0,0,0
0.666667,0,0.007863,0.001564,0.725806,0.845133,0.512712,0.094595,0.477778,0.435897,0,0,0,0.886364,0,0,0,0,0,0,0
0.833333,0.5,0.009623,0,0.865591,0.809735,0.690678,0.040541,0.811111,0.564103,0,0,0,0.431818,0,0,0,0,0,0,0
1,1,0.027034,0.266597,0.973118,0.840708,0.961864,0.040541,0.922222,0.74359,0.806647,0,0,0.170455,0,0,0,0,0,0,0
0,0,0.034192,0.262787,0.967742,0.849558,1,0,0.922222,0.74359,0.009063,0,0,0.227273,0,0,0,0,0,0,0
0.166667,0,0.014386,0.209985,0.887097,0.911504,0.788136,0,0.588889,0.666667,0.006042,0,0,0.579545,0,0,0,0,0,0,0
0.333333,0,0.013409,0.11345,0.88172,0.929204,0.758475,0.067568,0.366667,0.512821,0,0,0,0.795455,0,0,0,0,0,0,0
0.5,0,0.008132,0.080555,0.833333,0.929204,0.601695,0.094595,0.3,0.564103,0,0,0,0.863636,0,0,0,0,0,0,0
0.666667,0,0.012308,0.055801,0.833333,0.920354,0.644068,0.013514,0.3,0.615385,0,0,0,0.715909,0,0,0,0,0,0,0
0.833333,0.5,0.006017,0.045323,0.817204,0.920354,0.622881,0.040541,0.3,0.564103,0,0,0,0.761364,0,0,0,0,0,0,0
1,1,0.003292,0.037452,0.795699,0.867257,0.580508,0,0.366667,0.564103,0,0,0,0.761364,0,0,0,0,0,0,0
0,0,0.002096,0.029317,0.736559,0.584071,0.627119,0.081081,1,0.820513,0,0,0,0,0,0,0,0,0,0,0
0.166667,0,0.004035,0.029722,0.801075,0.685841,0.665254,0.027027,0.922222,0.717949,0.003021,0,0,0.056818,0,0,0,0,0,0,0
0.333333,0,0.002947,0.025674,0.930108,0.818584,0.84322,0.081081,0.888889,0.641026,0,0,0,0.136364,0,0,0,0,0,0,0
0.5,0,0.00323,0.019952,0.94086,0.884956,0.864407,0.013514,0.633333,0.589744,0.012085,0,0,0.420455,0,0,0,0,0,0,0
0.666667,0,0.001725,0.01694,0.83871,0.876106,0.622881,0.067568,0.3,0.615385,0,0,0,0.727273,0,0,0,0,0,0,0
0.833333,0.5,0,0.013934,0.822581,0.845133,0.618644,0.027027,0.522222,0.641026,0,0,0,0.693182,0,0,0,0,0,0,1
1,1,0.002257,0.013741,0.5,0.566372,0.661017,0.054054,0.522222,0.794872,0,0,0,0.272727,0,0,0,0,0,0,0
0,0,0.002362,0.01414,0.602151,0.654867,0.652542,0.364865,0.255556,0.384615,0.093656,0,0,0.75,0,0,0,0,0,0,0
0.166667,0,0.002047,0.010253,0.645161,0.707965,0.398305,0.054054,0.411111,0.461538,0,0,0,0.897727,0,0,0,0,0,0,0
0.333333,0,0.000135,0.009879,0.763441,1,0.525424,0.202703,0.222222,0.384615,0,0,0,1,1,1,0,0,0,0,0
0.5,0,0.004649,0.007556,0.77957,0.743363,0.686441,0.391892,0.555556,0.307692,0,0,0,0.636364,0,0,0,0,0,0,0
0.666667,0,0.008808,0.003971,0.774194,0.685841,0.538136,0.108108,0.966667,0.615385,0,0,0,0.090909,0,0,0,0,0,0,0
0.833333,0.5,0.023956,0.003624,1,0.845133,0.915254,0.216216,0.922222,0.410256,0.217523,0,0,0.113636,1,0,0,0,0,0,0
1,1,0.088772,0.054662,0.887097,0.707965,0.949153,0.135135,1,0.923077,0.075529,0,0,0.011364,0,0,0,0,0,0,0
0,0,0.42405,0.286157,0.913978,0.769912,0.788136,0.162162,0.966667,0.897436,1,0,0,0,0,0,0,0,0,0,1
0.166667,0,1,1,0.784946,0.778761,0.779661,0.351351,0.633333,0.333333,0.996979,0,0,0.715909,1,1,0,0,0,0,1
